# x z lx ly lz
13.5 17 -0.0445814 0.510616 -0.0583438
13.5 17.5 -0.0460205 0.496058 -0.0618654
13.5 18 -0.0472213 0.480457 -0.0659339
13.5 18.5 -0.0481906 0.4637 -0.0707096
13.5 19 -0.0490843 0.4469 -0.0754816
13.5 19.5 -0.050257 0.430149 -0.0804346
13.5 20 -0.0511858 0.412841 -0.0859289
13.5 20.5 -0.0515983 0.394317 -0.0922599
13.5 21 -0.0520597 0.375964 -0.0993262
13.5 21.5 -0.0533973 0.357274 -0.106922
13.5 22 -0.0542913 0.337055 -0.116616
13.5 22.5 -0.0545255 0.315221 -0.125318
13.5 23 -0.0542402 0.294896 -0.133683
13.5 23.5 -0.0541865 0.275317 -0.142962
13.5 24 -0.0543825 0.254078 -0.154687
13.5 24.5 -0.0537009 0.23298 -0.166506
13.5 25 -0.0523176 0.211526 -0.179865
13.5 25.5 -0.0528925 0.189369 -0.194757
13.5 26 -0.0508491 0.167004 -0.210713
13.5 26.5 -0.0493101 0.143509 -0.22829
13.5 27 -0.0477125 0.120999 -0.247641
13.5 27.5 -0.0450796 0.0990147 -0.266468
13.5 28 -0.0417026 0.0753767 -0.286586
13.5 28.5 -0.0400395 0.0525388 -0.310045
13.5 29 -0.0376247 0.0310665 -0.335198
13.5 29.5 -0.0321104 0.00808035 -0.360562
13.5 30 -0.0301633 -0.0032362 -0.376188
14 0 -0.0197454 0.793739 -0.000173554
14 0.5 -0.0188448 0.792538 -0.00117623
14 1 -0.0190556 0.791679 -0.00271174
14 1.5 -0.0194239 0.790727 -0.00425493
14 2 -0.0198636 0.789337 -0.00523569
14 2.5 -0.0201855 0.788128 -0.00602693
14 3 -0.0203075 0.786084 -0.00730038
14 3.5 -0.0204652 0.782889 -0.00824293
14 4 -0.0210044 0.779499 -0.00928926
14 4.5 -0.0211416 0.775753 -0.0109901
14 5 -0.022342 0.771329 -0.0122471
14 5.5 -0.0231809 0.766708 -0.0134526
14 6 -0.0236687 0.761651 -0.0147447
14 6.5 -0.0242169 0.757238 -0.0160588
14 7 -0.0249399 0.751472 -0.0174641
14 7.5 -0.0253324 0.745239 -0.0188173
14 8 -0.0260075 0.736883 -0.0202351
14 8.5 -0.0271318 0.72977 -0.0214087
14 9 -0.0281541 0.722576 -0.0229508
14 9.5 -0.0293036 0.714296 -0.0241758
14 10 -0.0301771 0.705496 -0.0256541
14 10.5 -0.031 0.696483 -0.0272071
14 11 -0.0320748 0.686941 -0.0293225
14 11.5 -0.0332174 0.67729 -0.0310839
14 12 -0.0342904 0.66638 -0.0325527
14 12.5 -0.0353027 0.655117 -0.0345063
14 13 -0.0365611 0.643527 -0.0367555
14 13.5 -0.0381306 0.632172 -0.0393946
14 14 -0.0393879 0.619582 -0.0416249
14 14.5 -0.0404731 0.606121 -0.0440722
14 15 -0.0417206 0.592137 -0.0468518
14 15.5 -0.043524 0.57803 -0.049605
14 16 -0.0443385 0.563313 -0.0523794
14 16.5 -0.0454806 0.548244 -0.0554173
14 17 -0.0465345 0.532323 -0.058173
14 17.5 -0.0478251 0.517494 -0.0615524
14 18 -0.0490912 0.501997 -0.0656376
14 18.5 -0.0501727 0.48474 -0.0705038
14 19 -0.0513167 0.466946 -0.0757583
14 19.5 -0.0525208 0.450085 -0.0807686
14 20 -0.0528891 0.430811 -0.0863592
14 20.5 -0.0538239 0.411989 -0.0923336
14 21 -0.0547619 0.391906 -0.0984827
14 21.5 -0.054957 0.371919 -0.106295
14 22 -0.0563272 0.351947 -0.115141
14 22.5 -0.0580462 0.329999 -0.123529
14 23 -0.0560553 0.308833 -0.132802
14 23.5 -0.0560036 0.287522 -0.142341
14 24 -0.0565778 0.266043 -0.153249
14 24.5 -0.0561108 0.24431 -0.165231
14 25 -0.0546316 0.221345 -0.178097
14 25.5 -0.0538607 0.198232 -0.192088
14 26 -0.0534579 0.174822 -0.208447
14 26.5 -0.0501338 0.150558 -0.224992
14 27 -0.0496351 0.127243 -0.24472
14 27.5 -0.0471001 0.102939 -0.262559
14 28 -0.0441956 0.0794951 -0.282746
14 28.5 -0.0409681 0.055941 -0.305663
14 29 -0.0381766 0.0337402 -0.330355
14 29.5 -0.0341176 0.00879911 -0.356825
14 30 -0.0324408 -0.00288949 -0.37214
14.5 0 -0.0226095 0.824519 -0.000292116
14.5 0.5 -0.0224934 0.823804 -0.00162138
14.5 1 -0.0222918 0.823334 -0.00278012
14.5 1.5 -0.0221512 0.822463 -0.00419765
14.5 2 -0.0225825 0.820785 -0.00531104
14.5 2.5 -0.0228834 0.81958 -0.00619677
14.5 3 -0.0231588 0.817543 -0.0076546
14.5 3.5 -0.0233399 0.814268 -0.00861134
14.5 4 -0.0236884 0.810453 -0.00957577
14.5 4.5 -0.0238193 0.806357 -0.0112187
14.5 5 -0.0245703 0.802297 -0.0125894
14.5 5.5 -0.0256866 0.797839 -0.0140511
14.5 6 -0.0262921 0.792771 -0.015389
14.5 6.5 -0.0269531 0.787514 -0.0166996
14.5 7 -0.0272245 0.781747 -0.0179202
14.5 7.5 -0.0275931 0.775297 -0.0193608
14.5 8 -0.0285639 0.766859 -0.0207967
14.5 8.5 -0.0297718 0.759629 -0.0221391
14.5 9 -0.0309501 0.752346 -0.0235614
14.5 9.5 -0.0318185 0.743345 -0.0248732
14.5 10 -0.0326852 0.734451 -0.0262609
14.5 10.5 -0.0337397 0.724798 -0.027769
14.5 11 -0.0348167 0.714419 -0.0297147
14.5 11.5 -0.035617 0.703723 -0.0317609
14.5 12 -0.0368575 0.693177 -0.033684
14.5 12.5 -0.0380334 0.6819 -0.0361192
14.5 13 -0.0392165 0.670135 -0.0382554
14.5 13.5 -0.0404271 0.658251 -0.0405443
14.5 14 -0.0418689 0.644832 -0.0428067
14.5 14.5 -0.0429458 0.631555 -0.0451093
14.5 15 -0.0441254 0.618444 -0.0475785
14.5 15.5 -0.045856 0.604204 -0.0501006
14.5 16 -0.0471922 0.588796 -0.0527707
14.5 16.5 -0.0480091 0.57097 -0.0560166
14.5 17 -0.0491185 0.55489 -0.0589077
14.5 17.5 -0.0500773 0.539478 -0.061761
14.5 18 -0.0512264 0.523039 -0.0654402
14.5 18.5 -0.0524732 0.505175 -0.0704721
14.5 19 -0.0536582 0.487364 -0.075786
14.5 19.5 -0.0543109 0.46882 -0.0809101
14.5 20 -0.0547838 0.449463 -0.0863592
14.5 20.5 -0.0562577 0.429945 -0.09251
14.5 21 -0.0567437 0.409175 -0.0990747
14.5 21.5 -0.0576214 0.388881 -0.106188
14.5 22 -0.0583358 0.366537 -0.114085
14.5 22.5 -0.0589141 0.345014 -0.122434
14.5 23 -0.0580727 0.323473 -0.131015
14.5 23.5 -0.0580266 0.300059 -0.139847
14.5 24 -0.0581393 0.278963 -0.150798
14.5 24.5 -0.0582558 0.255245 -0.163003
14.5 25 -0.0571043 0.233047 -0.175545
14.5 25.5 -0.0558919 0.207203 -0.190488
14.5 26 -0.055388 0.181751 -0.20587
14.5 26.5 -0.0515937 0.158581 -0.221567
14.5 27 -0.0509482 0.13495 -0.238173
14.5 27.5 -0.0496714 0.109229 -0.257559
14.5 28 -0.0441088 0.0834873 -0.278377
14.5 28.5 -0.0413 0.059993 -0.300902
14.5 29 -0.0389452 0.0342338 -0.325077
14.5 29.5 -0.035856 0.0103099 -0.349808
14.5 30 -0.0342461 -0.000925315 -0.363506
15 0 -0.0262697 0.856509 -0.000211441
15 0.5 -0.0253788 0.856952 -0.000968499
15 1 -0.0247898 0.856819 -0.00187979
15 1.5 -0.0249131 0.854823 -0.00365881
15 2 -0.0255123 0.85234 -0.00532167
15 2.5 -0.0258376 0.850817 -0.00649425
15 3 -0.025937 0.849086 -0.00794676
15 3.5 -0.0261044 0.846125 -0.00908609
15 4 -0.0268073 0.842068 -0.0100025
15 4.5 -0.0270763 0.837809 -0.0115937
15 5 -0.0273547 0.833677 -0.0128916
15 5.5 -0.0284586 0.828396 -0.0141164
15 6 -0.0293328 0.823321 -0.0155004
15 6.5 -0.0299324 0.818078 -0.0171122
15 7 -0.0302214 0.812414 -0.0185153
15 7.5 -0.0305749 0.805331 -0.0198361
15 8 -0.0315022 0.797196 -0.0213692
15 8.5 -0.032656 0.790009 -0.0227133
15 9 -0.0336006 0.782387 -0.0237802
15 9.5 -0.0342748 0.773134 -0.0254379
15 10 -0.0351434 0.764068 -0.0269591
15 10.5 -0.036343 0.753677 -0.02864
15 11 -0.0373103 0.743216 -0.0305877
15 11.5 -0.0383883 0.732069 -0.0321712
15 12 -0.0396398 0.721049 -0.0340019
15 12.5 -0.0407743 0.709558 -0.0365542
15 13 -0.0417728 0.697747 -0.0386316
15 13.5 -0.0431227 0.68553 -0.0414291
15 14 -0.0445077 0.671067 -0.0436218
15 14.5 -0.045735 0.657386 -0.0457788
15 15 -0.0468632 0.64365 -0.0478004
15 15.5 -0.0481936 0.629267 -0.0500647
15 16 -0.0493055 0.612813 -0.0529251
15 16.5 -0.0505181 0.595264 -0.0563628
15 17 -0.051814 0.578443 -0.0594979
15 17.5 -0.0527844 0.562224 -0.062607
15 18 -0.0540097 0.545219 -0.0664829
15 18.5 -0.0556448 0.526385 -0.0713083
15 19 -0.0558205 0.507682 -0.0759941
15 19.5 -0.0568195 0.488533 -0.0806212
15 20 -0.0572112 0.468888 -0.0861963
15 20.5 -0.0581123 0.448778 -0.092221
15 21 -0.0594476 0.427748 -0.098467
15 21.5 -0.0599227 0.405605 -0.105748
15 22 -0.0604917 0.382884 -0.113562
15 22.5 -0.0607195 0.360134 -0.121437
15 23 -0.060995 0.337895 -0.130212
15 23.5 -0.0603048 0.313322 -0.139895
15 24 -0.0603873 0.291108 -0.149604
15 24.5 -0.0602876 0.266891 -0.160932
15 25 -0.058193 0.241303 -0.173633
15 25.5 -0.0579438 0.215147 -0.188407
15 26 -0.0570379 0.189877 -0.20267
15 26.5 -0.054147 0.167886 -0.217668
15 27 -0.0521499 0.141562 -0.234537
15 27.5 -0.0497135 0.113933 -0.254038
15 28 -0.0469618 0.0887524 -0.27495
15 28.5 -0.0431314 0.0630291 -0.296029
15 29 -0.0403193 0.0336311 -0.319132
15 29.5 -0.0370703 0.0100935 -0.342493
15 30 -0.0350749 -0.000964945 -0.356578
15.5 0 -0.0303262 0.888675 -9.84658e-05
15.5 0.5 -0.0291243 0.889193 -0.0012361
15.5 1 -0.0283128 0.888911 -0.00252622
15.5 1.5 -0.0283484 0.886956 -0.00389166
15.5 2 -0.0286909 0.884368 -0.00521715
15.5 2.5 -0.0288971 0.882366 -0.00668424
15.5 3 -0.0290103 0.880646 -0.00822722
15.5 3.5 -0.0293825 0.877755 -0.00949632
15.5 4 -0.0300703 0.87369 -0.0104997
15.5 4.5 -0.0305128 0.869622 -0.0117092
15.5 5 -0.0306247 0.865587 -0.0131468
15.5 5.5 -0.0315052 0.860319 -0.0144614
15.5 6 -0.0325316 0.854345 -0.0158732
15.5 6.5 -0.033144 0.848787 -0.0174702
15.5 7 -0.0336558 0.842124 -0.0189603
15.5 7.5 -0.03401 0.834867 -0.0203897
15.5 8 -0.0346095 0.827596 -0.0217829
15.5 8.5 -0.0354924 0.82022 -0.0227364
15.5 9 -0.03648 0.812448 -0.0239433
15.5 9.5 -0.0371669 0.803064 -0.0258514
15.5 10 -0.0380869 0.793299 -0.0274588
15.5 10.5 -0.0390037 0.782677 -0.0293972
15.5 11 -0.0399299 0.772151 -0.0314792
15.5 11.5 -0.0411514 0.760916 -0.0330814
15.5 12 -0.0425308 0.749441 -0.0345954
15.5 12.5 -0.0437868 0.737387 -0.0367518
15.5 13 -0.0448135 0.725186 -0.0394209
15.5 13.5 -0.0458112 0.7124 -0.0420974
15.5 14 -0.0469555 0.697733 -0.044122
15.5 14.5 -0.0481884 0.68316 -0.045982
15.5 15 -0.049477 0.668658 -0.0478257
15.5 15.5 -0.0507074 0.654178 -0.049925
15.5 16 -0.0516986 0.636959 -0.0532376
15.5 16.5 -0.0526229 0.61968 -0.0568828
15.5 17 -0.0543644 0.602353 -0.0600303
15.5 17.5 -0.0555892 0.584687 -0.0634489
15.5 18 -0.0566023 0.567353 -0.0673645
15.5 18.5 -0.0576163 0.547627 -0.0718849
15.5 19 -0.0582264 0.528279 -0.0767293
15.5 19.5 -0.0597171 0.50864 -0.0814264
15.5 20 -0.0609018 0.488926 -0.0865987
15.5 20.5 -0.0608156 0.467758 -0.092251
15.5 21 -0.0615585 0.44446 -0.0985054
15.5 21.5 -0.0622519 0.42229 -0.105652
15.5 22 -0.0626108 0.398498 -0.112975
15.5 22.5 -0.0627232 0.376083 -0.120646
15.5 23 -0.0633282 0.352862 -0.129515
15.5 23.5 -0.0625532 0.326677 -0.138629
15.5 24 -0.0625278 0.302995 -0.148363
15.5 24.5 -0.0618411 0.278523 -0.159363
15.5 25 -0.0603142 0.251685 -0.171677
15.5 25.5 -0.0590028 0.225273 -0.185086
15.5 26 -0.0580796 0.199624 -0.199571
15.5 26.5 -0.0571949 0.177244 -0.213831
15.5 27 -0.0548214 0.147634 -0.230873
15.5 27.5 -0.0514638 0.118579 -0.25023
15.5 28 -0.0485829 0.0917623 -0.270798
15.5 28.5 -0.0457757 0.0654239 -0.292367
15.5 29 -0.0424727 0.03646 -0.314192
15.5 29.5 -0.0383717 0.0139074 -0.334375
15.5 30 -0.0347751 -0.00114598 -0.350678
16 0 -0.0332144 0.921495 2.61454e-06
16 0.5 -0.0325277 0.921874 -0.00148939
16 1 -0.0318097 0.92153 -0.00287684
16 1.5 -0.0320019 0.919123 -0.00420242
16 2 -0.0322152 0.916775 -0.00547687
16 2.5 -0.0323839 0.91481 -0.00697387
16 3 -0.0325909 0.913156 -0.00852784
16 3.5 -0.0328625 0.910146 -0.0095971
16 4 -0.0335061 0.906062 -0.0106854
16 4.5 -0.0339307 0.90213 -0.0121464
16 5 -0.0341324 0.898036 -0.0134132
16 5.5 -0.034768 0.892188 -0.0149526
16 6 -0.0360034 0.886033 -0.0163933
16 6.5 -0.0364972 0.880814 -0.0180128
16 7 -0.0370016 0.873919 -0.0194376
16 7.5 -0.0373674 0.866651 -0.0209293
16 8 -0.038057 0.85901 -0.022821
16 8.5 -0.038726 0.8513 -0.0242163
16 9 -0.0396339 0.842664 -0.0249535
16 9.5 -0.0404888 0.833436 -0.0265417
16 10 -0.0414274 0.823422 -0.0281237
16 10.5 -0.0424668 0.813106 -0.0302087
16 11 -0.0431287 0.802411 -0.0320932
16 11.5 -0.0443202 0.790682 -0.0334743
16 12 -0.0455395 0.779175 -0.0351352
16 12.5 -0.0465353 0.765664 -0.0372828
16 13 -0.0476466 0.753322 -0.0400202
16 13.5 -0.0487767 0.739839 -0.0419099
16 14 -0.049617 0.724478 -0.0442361
16 14.5 -0.0505502 0.70976 -0.0465477
16 15 -0.0519325 0.695298 -0.0489524
16 15.5 -0.0534145 0.679677 -0.0513408
16 16 -0.0544046 0.660188 -0.0541141
16 16.5 -0.0556559 0.64352 -0.0572404
16 17 -0.0568208 0.627566 -0.0603184
16 17.5 -0.0579407 0.609223 -0.0638868
16 18 -0.0589444 0.589462 -0.0679072
16 18.5 -0.0599383 0.569609 -0.0724396
16 19 -0.0605238 0.549928 -0.0768384
16 19.5 -0.0621572 0.529502 -0.0815391
16 20 -0.0630297 0.508558 -0.087013
16 20.5 -0.0631952 0.486287 -0.0924544
16 21 -0.0642051 0.463044 -0.0982304
16 21.5 -0.0638705 0.438323 -0.105467
16 22 -0.0651616 0.41608 -0.112458
16 22.5 -0.0649941 0.391495 -0.119834
16 23 -0.0655725 0.367468 -0.128543
16 23.5 -0.064962 0.341731 -0.137298
16 24 -0.0639798 0.318212 -0.146159
16 24.5 -0.0641221 0.289658 -0.157757
16 25 -0.0627165 0.262009 -0.169673
16 25.5 -0.060868 0.235687 -0.181878
16 26 -0.0598566 0.20737 -0.195841
16 26.5 -0.0584386 0.182546 -0.210008
16 27 -0.0565631 0.152582 -0.227253
16 27.5 -0.0525149 0.123086 -0.24551
16 28 -0.0497745 0.0966679 -0.26446
16 28.5 -0.04809 0.0688342 -0.285725
16 29 -0.0436925 0.0396712 -0.307807
16 29.5 -0.0393184 0.0128736 -0.329982
16 30 -0.0350869 0.00222928 -0.344873
16.5 0 -0.0364712 0.954979 -8.01289e-05
16.5 0.5 -0.035857 0.954977 -0.0016124
16.5 1 -0.035813 0.954433 -0.00257261
16.5 1.5 -0.0358926 0.951843 -0.00414298
16.5 2 -0.0360294 0.949292 -0.00565766
16.5 2.5 -0.036259 0.947397 -0.00716902
16.5 3 -0.036598 0.94592 -0.0086625
16.5 3.5 -0.0368352 0.94249 -0.00976073
16.5 4 -0.037278 0.938722 -0.0111707
16.5 4.5 -0.0376197 0.934815 -0.0127056
16.5 5 -0.037729 0.930042 -0.014226
16.5 5.5 -0.0383095 0.923996 -0.0154597
16.5 6 -0.0393666 0.918259 -0.0168581
16.5 6.5 -0.040115 0.912341 -0.0182891
16.5 7 -0.0405985 0.905768 -0.0197131
16.5 7.5 -0.041222 0.898309 -0.0215047
16.5 8 -0.0417693 0.890404 -0.0232952
16.5 8.5 -0.0423368 0.882038 -0.0248245
16.5 9 -0.0430401 0.872903 -0.0259318
16.5 9.5 -0.0439967 0.863735 -0.0270231
16.5 10 -0.0450982 0.853693 -0.0287425
16.5 10.5 -0.0460717 0.843751 -0.030736
16.5 11 -0.0467243 0.832537 -0.0322948
16.5 11.5 -0.0478286 0.820615 -0.0339249
16.5 12 -0.048609 0.808126 -0.0357594
16.5 12.5 -0.0495091 0.793956 -0.0377099
16.5 13 -0.0506481 0.781337 -0.0403638
16.5 13.5 -0.0518036 0.767497 -0.0419857
16.5 14 -0.0528893 0.75208 -0.0441097
16.5 14.5 -0.0538024 0.736848 -0.0472429
16.5 15 -0.0551398 0.721983 -0.0502661
16.5 15.5 -0.0563219 0.705114 -0.0526904
16.5 16 -0.0571471 0.68577 -0.0549693
16.5 16.5 -0.0583298 0.66915 -0.0575756
16.5 17 -0.0596844 0.65295 -0.0604596
16.5 17.5 -0.0605654 0.63197 -0.0643113
16.5 18 -0.0615763 0.611929 -0.0684144
16.5 18.5 -0.0624832 0.592367 -0.0725442
16.5 19 -0.0631329 0.572698 -0.076928
16.5 19.5 -0.0646813 0.551019 -0.0816234
16.5 20 -0.065628 0.528542 -0.0869007
16.5 20.5 -0.0660276 0.505488 -0.0918766
16.5 21 -0.0659232 0.48199 -0.0978032
16.5 21.5 -0.0665546 0.457889 -0.104189
16.5 22 -0.0670313 0.433185 -0.111197
16.5 22.5 -0.0671119 0.408456 -0.119029
16.5 23 -0.0676979 0.381746 -0.127318
16.5 23.5 -0.0670581 0.355756 -0.136004
16.5 24 -0.0661077 0.330762 -0.144809
16.5 24.5 -0.0665274 0.302318 -0.155569
16.5 25 -0.065242 0.274135 -0.166777
16.5 25.5 -0.0630211 0.244422 -0.178699
16.5 26 -0.061548 0.216475 -0.192714
16.5 26.5 -0.0600434 0.189731 -0.206367
16.5 27 -0.057276 0.160721 -0.222593
16.5 27.5 -0.0536568 0.13021 -0.240664
16.5 28 -0.0518098 0.102389 -0.259036
16.5 28.5 -0.0497241 0.0735894 -0.278823
16.5 29 -0.0437549 0.0419499 -0.30058
16.5 29.5 -0.0405385 0.0117381 -0.324939
16.5 30 -0.0367073 -0.00195027 -0.339008
17 0 -0.0403427 0.988899 -0.000105289
17 0.5 -0.0397146 0.988467 -0.0015976
17 1 -0.0401009 0.987441 -0.00233877
17 1.5 -0.0406423 0.986119 -0.00316661
17 2 -0.0404905 0.983194 -0.00538723
17 2.5 -0.0406675 0.980463 -0.00725817
17 3 -0.0409999 0.97837 -0.00881712
17 3.5 -0.0412284 0.975239 -0.0101995
17 4 -0.0415632 0.971744 -0.0117463
17 4.5 -0.0415838 0.966918 -0.0133571
17 5 -0.041768 0.962173 -0.0149878
17 5.5 -0.042349 0.956151 -0.0160184
17 6 -0.0433869 0.95121 -0.0171679
17 6.5 -0.0441759 0.94526 -0.0187055
17 7 -0.0446069 0.938418 -0.0204568
17 7.5 -0.0449118 0.930074 -0.0220455
17 8 -0.0450752 0.921378 -0.0234875
17 8.5 -0.0462842 0.913324 -0.0246821
17 9 -0.046953 0.90469 -0.0261377
17 9.5 -0.0475562 0.894726 -0.0275184
17 10 -0.0487277 0.884457 -0.0292154
17 10.5 -0.0499529 0.874268 -0.0310803
17 11 -0.0503669 0.86235 -0.0329418
17 11.5 -0.0511402 0.84981 -0.0346474
17 12 -0.0520677 0.837033 -0.0363659
17 12.5 -0.0529722 0.822595 -0.0383643
17 13 -0.0542388 0.809634 -0.0409456
17 13.5 -0.055144 0.795518 -0.0429107
17 14 -0.055738 0.779895 -0.0450772
17 14.5 -0.0571266 0.764772 -0.0477569
17 15 -0.0586424 0.749378 -0.0507686
17 15.5 -0.0596876 0.731805 -0.0532227
17 16 -0.0606713 0.713169 -0.0553623
17 16.5 -0.0610798 0.695598 -0.0578492
17 17 -0.0624649 0.677779 -0.06056
17 17.5 -0.0632847 0.656783 -0.0644609
17 18 -0.0643325 0.636014 -0.0684568
17 18.5 -0.0653136 0.61542 -0.0725419
17 19 -0.0662663 0.59486 -0.0769141
17 19.5 -0.0673565 0.57321 -0.0815377
17 20 -0.067885 0.549041 -0.0862533
17 20.5 -0.0684725 0.525351 -0.0909401
17 21 -0.0688699 0.50107 -0.0966106
17 21.5 -0.0689414 0.47475 -0.10269
17 22 -0.0688021 0.450393 -0.109336
17 22.5 -0.069266 0.425266 -0.116457
17 23 -0.0699861 0.398009 -0.124588
17 23.5 -0.0689031 0.370823 -0.133499
17 24 -0.0681201 0.343368 -0.143003
17 24.5 -0.0682869 0.315299 -0.152755
17 25 -0.0673435 0.287721 -0.163906
17 25.5 -0.0655699 0.256353 -0.175678
17 26 -0.0632534 0.226737 -0.189966
17 26.5 -0.0620317 0.199922 -0.203159
17 27 -0.0597448 0.167622 -0.218482
17 27.5 -0.0562566 0.136583 -0.233894
17 28 -0.0525198 0.107871 -0.253011
17 28.5 -0.051201 0.0764287 -0.274948
17 29 -0.0461846 0.0438138 -0.296528
17 29.5 -0.0416031 0.013902 -0.318876
17 30 -0.0386269 -0.00259365 -0.332089
17.5 0 -0.0445793 1.0228 -1.24008e-05
17.5 0.5 -0.0443985 1.02178 -0.00136273
17.5 1 -0.0445864 1.02065 -0.00242015
17.5 1.5 -0.0450509 1.01938 -0.00358319
17.5 2 -0.0452885 1.01747 -0.00533082
17.5 2.5 -0.0454529 1.01471 -0.00732342
17.5 3 -0.0456656 1.01219 -0.00905745
17.5 3.5 -0.0458809 1.00921 -0.0104719
17.5 4 -0.046185 1.00549 -0.0120453
17.5 4.5 -0.0465234 1.00055 -0.0135193
17.5 5 -0.0466267 0.995355 -0.0151014
17.5 5.5 -0.0469984 0.989902 -0.0159592
17.5 6 -0.0474344 0.984157 -0.0175095
17.5 6.5 -0.0485161 0.978119 -0.019022
17.5 7 -0.0490161 0.970901 -0.0209835
17.5 7.5 -0.0491965 0.962377 -0.0226136
17.5 8 -0.0496117 0.954111 -0.0240418
17.5 8.5 -0.0501182 0.945868 -0.025483
17.5 9 -0.0509937 0.937317 -0.0269025
17.5 9.5 -0.0515953 0.92628 -0.0281773
17.5 10 -0.052495 0.915649 -0.0297685
17.5 10.5 -0.053585 0.904605 -0.0313062
17.5 11 -0.0544081 0.892999 -0.0329091
17.5 11.5 -0.0550066 0.879988 -0.0347425
17.5 12 -0.0556167 0.866781 -0.0367887
17.5 12.5 -0.0567387 0.853013 -0.0390485
17.5 13 -0.0576973 0.838438 -0.0415608
17.5 13.5 -0.0585585 0.82412 -0.0438083
17.5 14 -0.0591386 0.808337 -0.0454371
17.5 14.5 -0.0604307 0.792557 -0.048014
17.5 15 -0.0617682 0.775828 -0.0508864
17.5 15.5 -0.063026 0.758644 -0.0537082
17.5 16 -0.0637547 0.739781 -0.0562969
17.5 16.5 -0.0643099 0.721789 -0.058739
17.5 17 -0.0652837 0.703021 -0.0611275
17.5 17.5 -0.0662719 0.682364 -0.0643328
17.5 18 -0.067429 0.661419 -0.0682703
17.5 18.5 -0.0680653 0.639325 -0.0723891
17.5 19 -0.0694584 0.617502 -0.0768527
17.5 19.5 -0.0700024 0.594466 -0.0813108
17.5 20 -0.0701033 0.568846 -0.0862606
17.5 20.5 -0.0712759 0.547041 -0.0913148
17.5 21 -0.0715106 0.522605 -0.0954372
17.5 21.5 -0.0716448 0.49648 -0.101434
17.5 22 -0.0715856 0.467996 -0.107765
17.5 22.5 -0.0717298 0.442416 -0.114829
17.5 23 -0.0717358 0.414782 -0.122739
17.5 23.5 -0.0710138 0.386349 -0.131845
17.5 24 -0.0702135 0.356426 -0.140286
17.5 24.5 -0.0698359 0.32738 -0.149793
17.5 25 -0.0694235 0.299458 -0.160919
17.5 25.5 -0.0678027 0.26908 -0.172702
17.5 26 -0.0651609 0.237797 -0.185517
17.5 26.5 -0.0635199 0.208161 -0.199405
17.5 27 -0.0622826 0.175639 -0.215512
17.5 27.5 -0.0585351 0.142814 -0.232283
17.5 28 -0.0539194 0.111527 -0.249184
17.5 28.5 -0.0521229 0.0785114 -0.268947
17.5 29 -0.0477902 0.0451393 -0.290463
17.5 29.5 -0.0429879 0.0192903 -0.309214
17.5 30 -0.0407315 0.00153846 -0.32329
18 0 -0.0495708 1.05685 9.32194e-05
18 0.5 -0.0495302 1.05563 -0.00127223
18 1 -0.0497479 1.0545 -0.00260163
18 1.5 -0.04987 1.05292 -0.00396405
18 2 -0.0502438 1.05134 -0.00559313
18 2.5 -0.050522 1.0494 -0.0072238
18 3 -0.0506984 1.04688 -0.00906878
18 3.5 -0.0507611 1.04372 -0.0107246
18 4 -0.0506849 1.03884 -0.0121074
18 4.5 -0.051662 1.03434 -0.0137498
18 5 -0.0518534 1.02894 -0.0148858
18 5.5 -0.0519468 1.02339 -0.0160165
18 6 -0.0525269 1.01758 -0.0173264
18 6.5 -0.0531598 1.01154 -0.0191255
18 7 -0.0534659 1.00331 -0.0208199
18 7.5 -0.0536173 0.994661 -0.0225762
18 8 -0.054075 0.986251 -0.0242449
18 8.5 -0.0547167 0.978238 -0.0258482
18 9 -0.0554018 0.969287 -0.0274081
18 9.5 -0.055965 0.95813 -0.0288005
18 10 -0.0564952 0.946885 -0.0302347
18 10.5 -0.0575259 0.935552 -0.0316683
18 11 -0.0585575 0.923823 -0.0331854
18 11.5 -0.0592381 0.910974 -0.0349102
18 12 -0.059794 0.89737 -0.0372166
18 12.5 -0.0609214 0.883492 -0.039739
18 13 -0.0617849 0.869008 -0.0423461
18 13.5 -0.0626002 0.85373 -0.0444078
18 14 -0.0632473 0.838235 -0.0460681
18 14.5 -0.0640058 0.820545 -0.0481253
18 15 -0.0652593 0.803235 -0.0509988
18 15.5 -0.0664138 0.785606 -0.0539481
18 16 -0.0672128 0.766962 -0.0564881
18 16.5 -0.0677717 0.748535 -0.0591803
18 17 -0.0684343 0.728843 -0.0619011
18 17.5 -0.0693873 0.708072 -0.0649009
18 18 -0.0701513 0.68525 -0.068348
18 18.5 -0.07064 0.662918 -0.0724419
18 19 -0.0715032 0.64148 -0.0770192
18 19.5 -0.0724699 0.618447 -0.0814327
18 20 -0.0726763 0.592941 -0.0859272
18 20.5 -0.0733988 0.566703 -0.0895834
18 21 -0.0740804 0.542093 -0.0945598
18 21.5 -0.0741891 0.517144 -0.10105
18 22 -0.0741722 0.488069 -0.107042
18 22.5 -0.0735128 0.459071 -0.113579
18 23 -0.0734391 0.431928 -0.121448
18 23.5 -0.0736306 0.403092 -0.129254
18 24 -0.0725692 0.372052 -0.138066
18 24.5 -0.0721561 0.341458 -0.146893
18 25 -0.0717414 0.311131 -0.158168
18 25.5 -0.0695712 0.279571 -0.169822
18 26 -0.0672371 0.24791 -0.182501
18 26.5 -0.065293 0.216723 -0.195493
